name,gender,age,location,status,username,ethnicity,occupation,description,match_age,children,orientation,religion,smoking,drinking,intent,target
siames01,male,48 y.o.,"San José, Costa Rica",married,siames01,hispanic,Empresario,-,from 30 to 50,no children,Straight,Spiritual,light smoker,never,Friendship,Female
Kel56,male,67 y.o.,"Aliso Viejo, CA, USA",divorced,Kel56,white,-,"Over being alone. Wanting my last lover. Will share more if there's ""chemistry""",from 45 to 60,1-2 living elsewhere,Straight,Other,non-smoker,social drinker,"Friendship, Romance",Female
Selvin,male,33 y.o.,"Tegucigalpa, Honduras",in relationship,Selvin,hispanic,Docente,-,from 21 to 35,1-2 living with me,Straight,Christian,non-smoker,never,Friendship,Female
Samchris,female,46 y.o.,"Akron, OH, USA",single,Samchris,white,Artist/student,Laid back love outdoors sports movies love being read too I can be funny or I can be serious fine line,from 25 to 43,no children,Bisexual,Spiritual,social smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship",Female
Lisa78,female,46 y.o.,"Houston, Texas, EE. UU.",in relationship,Lisa78,hispanic,Tengo mi propio negocio,-,from 30 to 50,more than 2 living elsewhere,Straight,Other,non-smoker,never,"Fun, Romance",Male
Manuellopez,male,38 y.o.,"Tijuana, B.C., México",single,Manuellopez,hispanic,-,-,from 19 to 25,no children,Straight,Other,non-smoker,never,Serious Relationship,Female
Evivian,female,41 y.o.,"Lima, Peru",single,Evivian,hispanic,Accounter,-,from 35 to 49,want children,Straight,Christian,non-smoker,occasional drinker,"Friendship, Serious Relationship",Male
Sun_shine_woman,female,45 y.o.,"Chornomorsk, Odessa Oblast, Ukraine, 68000",single,Sun_shine_woman,white,-,-,from 39 to 46,no children,Straight,Christian,non-smoker,social drinker,"Friendship, Romance, Serious Relationship, Marriage",Male
paata,male,36 y.o.,"Tbilisi, Georgia",single,paata,white,-,-,from 19 to 86,no children,Straight,Christian,non-smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship",Female
Lucas1970,male,53 y.o.,"2500 Lier, Belgium",single,Lucas1970,white,Empleado laboratorio,-,from 30 to 49,1-2 living elsewhere,Straight,Atheist,non-smoker,never,"Friendship, Romance, Serious Relationship",Female
Dalio,male,50 y.o.,"Matanzas, Cuba",divorced,Dalio,hispanic,Artesano,"Introvertido ,y amoroso 
afable. Inteligente",from 19 to 86,1-2 living with me,Straight,Spiritual,non-smoker,never,Serious Relationship,Female
Drccla94,female,57 y.o.,"Sioux Falls, SD, USA",divorced,Drccla94,white,-,"I am a easygoing, loveable, trustworthy woman.",from 46 to 65,more than 2 living elsewhere,Straight,Christian,non-smoker,social drinker,Serious Relationship,Male
javier1071163,male,37 y.o.,"Bogotá, Colombia",single,javier1071163,hispanic,-,"respetuoso, educado,muy sencillo,amable, contextura delgada y 1.65 de alto",from 19 to 86,no children,Straight,Other,non-smoker,never,"Friendship, Serious Relationship",Female
AquaChakra,female,48 y.o.,"Cincinnati, OH, USA",single,AquaChakra,mixed,Artist / Clerical,"***Notice*** I am moving Southwest. I am not looking for anyone that doesn't live anywhere remotely close to the desert**

I am sympathetic, charitable, genial, unassuming, visionary, intuitive, and have a subtle sense of humor. I don't belong to any particular religious sect, due to a need to find my own path and experience truth for myself. At times I do enjoy volunteering to help less fortunate individuals. I love nature and animals, especially horses. I feel a connection to the yoUniverse as a whole, and feel a rapport with all living creatures.

I love the colorful, the beautiful, the musical, and the magical. I am attracted to metaphysics and want to innerstand the deeper truths of life. I am very artistic as well. I enjoy writing short stories, poetry, songs, painting, sculpting, crafting jewelry, and singing.

I am upright, moral and have a well-defined sense of ethics. I have a strong respect for honesty in others. I enjoy learning things that involve nutrition, natural healing, astrology and psychology. I love learning and absorb information of interest, like a sponge.",from 47 to 86,1-2 living elsewhere,Straight,Spiritual,non-smoker,never,"Serious Relationship, Marriage",Male
TBIRDTRAV,male,52 y.o.,"Melbourne VIC, Australia",single,TBIRDTRAV,white,-,-,from 19 to 35,no children,Straight,Atheist,non-smoker,never,"Fun, Friendship, Romance",Female
Esmeralda95,female,28 y.o.,"Ciudad de México, CDMX, México",single,Esmeralda95,hispanic,-,-,from 23 to 33,no children,Straight,Christian,non-smoker,never,Friendship,Male
Cesar2321,male,28 y.o.,"Ivyland, PA 18974, USA",single,Cesar2321,hispanic,Constructor,-,from 19 to 86,no children,Straight,Other,non-smoker,never,Friendship,Female
xavi154,male,48 y.o.,"Guayaquil, Ecuador",separated,xavi154,mixed,docente,Me gusta ir al cine y pasear,from 30 to 43,no children,Straight,Christian,non-smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship",Female
Macela,female,32 y.o.,"Guayaquil, Ecuador",single,Macela,mixed,-,-,from 19 to 86,no children,Straight,Other,non-smoker,never,Serious Relationship,Male
Javier666,male,29 y.o.,"Salt Lake City, UT, USA",single,Javier666,hispanic,Chofer,-,from 19 to 55,want children,Straight,Other,light smoker,occasional drinker,"Fun, Friendship, Romance",Female
Oliversobrino,male,30 y.o.,"New Orleans, LA, USA",single,Oliversobrino,white,-,-,from 19 to 86,want children,Straight,Christian,non-smoker,never,Serious Relationship,Female
Camilaura12,female,26 y.o.,"Villavicencio, Meta, Colombia",single,Camilaura12,hispanic,Estudiante,-,from 21 to 40,no children,Straight,Spiritual,non-smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship, Marriage",Male
Alberna,male,50 y.o.,"Geneva, Switzerland",divorced,Alberna,middle eastern,-,-,from 25 to 42,want children,Straight,Other,light smoker,social drinker,"Friendship, Serious Relationship",Female
Anabis,female,44 y.o.,"Trujillo, Peru",single,Anabis,hispanic,Trabajo independiente,Soy amigable y sincera con muchas ganas de conocer amigos de verdad y quien sabe el amor.,from 19 to 86,1-2 living with me,Straight,Christian,non-smoker,occasional drinker,Friendship,Male
Noiky,male,30 y.o.,"Brussels, Belgium",single,Noiky,white,-,-,from 26 to 30,no children,Straight,Other,non-smoker,occasional drinker,"Serious Relationship, Marriage",Male
Eugene275,male,34 y.o.,"Kharkiv, Kharkiv Oblast, Ukraine",single,Eugene275,white,Q.A Student,I am responsible honest caring respectful hardworking fun easy going loyal kind,from 19 to 40,no children,Straight,Christian,non-smoker,never,"Friendship, Romance, Serious Relationship, Marriage",Female
DiAlejandro,male,52 y.o.,"Las Palmas de Gran Canaria, Las Palmas, España",single,DiAlejandro,hispanic,Empresario,-,from 30 to 45,no children,Straight,Christian,non-smoker,occasional drinker,"Serious Relationship, Marriage",Female
LimCasual,male,31 y.o.,"Limassol, Cyprus",single,LimCasual,white,-,-,from 19 to 86,no children,Straight,Other,social smoker,social drinker,Romance,Female
eledesma,male,38 y.o.,"Cali, Valle del Cauca, Colombia",single,eledesma,black,CONTADOR,"Me gusta la diversidad, amo aprender del otro pero sin cambiar mis principios.

SOÑAR AMAR Y VIVIR LOS SUEÑOS",from 19 to 34,no children,Straight,Other,non-smoker,social drinker,"Romance, Serious Relationship",Female
Ellery,male,47 y.o.,"Caracas, Distrito Capital, Venezuela",single,Ellery,hispanic,-,-,from 35 to 50,1-2 living elsewhere,Straight,Christian,non-smoker,occasional drinker,"Friendship, Romance, Serious Relationship",Female
taniaKC,female,40 y.o.,"Barquisimeto 3001, Lara, Venezuela",divorced,taniaKC,hispanic,Coupier,-,from 19 to 86,1-2 living with me,Straight,Christian,social smoker,social drinker,Friendship,Male
Heino,male,76 y.o.,"Panama City, Panama",divorced,Heino,white,-,Que busca es una Dama delgado y aventurera que le gusta el Mar y la Navegación en alta Mar! Soy un hombre tranquilo y amoroso lo mismo espero de mi Compañera!,from 55 to 60,want children,Straight,Other,social smoker,occasional drinker,"Friendship, Serious Relationship",Female
Paulnicolas,male,74 y.o.,"Cessnock NSW 2325, Australia",divorced,Paulnicolas,white,Retired Science/Maths reacher,"I like walking, chatting, reading, tai chi and energy healing. I listen to children at the local primary school.",from 19 to 86,1-2 living elsewhere,Straight,Other,non-smoker,never,"Fun, Friendship, Romance, Serious Relationship",Female
Alemv,female,32 y.o.,"Lima, Perú",single,Alemv,hispanic,Dentista,-,from 27 to 33,no children,Straight,Other,non-smoker,social drinker,"Friendship, Serious Relationship",Male
Tattedupgodess,female,50 y.o.,"New York, NY, USA",single,Tattedupgodess,hispanic,Manager,-,from 19 to 86,no children,Straight,Other,non-smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship",Male
Gorgeoustanhulk,male,57 y.o.,"Rochester, MN, USA",single,Gorgeoustanhulk,white,Don't work learning disability,Hi my name is Joseph Johnson I'm 52 years old I'm single father dad Man one son looking for my true love getting married have kids start a family loving caring kind sweet smile laugh joke love hugs kisses lovable adorable tender tenderness great personality passionate passion great sense of humor great listener great communcation romantic romance honest loyal trustworthy open minded handsome man charming Man kindhearted man god fearing man confident man sports movies music dance plus many more things hope to hear from you all take care god bless you all Joseph Johnson,from 19 to 86,1-2 living elsewhere,Straight,Christian,non-smoker,occasional drinker,"Serious Relationship, Marriage",Female
Milie,female,34 y.o.,"Lima, Perú",single,Milie,hispanic,-,-,from 27 to 40,want children,Straight,Other,non-smoker,never,"Friendship, Romance, Serious Relationship",Male
KCSpeedracer,male,61 y.o.,"Raytown, MO, USA",separated,KCSpeedracer,white,Disabled Veteran,"I am in my mid 50's. First off, I am REAL! I am looking for a long term relationship. I am a Disabled Veteran and do not work, I also do not drive. I am shy until the ice is broken. I love to snuggle next to each other. I am a man of action! Let your thoughts run wild. Not really into going out anymore...sorry Ladies, I am a home body.",from 28 to 50,more than 2 living elsewhere,Straight,Christian,social smoker,social drinker,"Romance, Serious Relationship",Female
Yasmin26,female,71 y.o.,"Merlo, San Luis, Argentina",single,Yasmin26,white,-,-,from 56 to 62,no children,Straight,Christian,non-smoker,occasional drinker,"Friendship, Serious Relationship",Male
Seanuk,male,44 y.o.,"Marsaskala, Malta",divorced,Seanuk,white,Vehicle technician,Hi my name is Sean move from the UK to Malta with my daughter who is 11 like to have a good night too enjoy meal out and enjoy goodnight in,from 19 to 44,1-2 living with me,Straight,Christian,light smoker,social drinker,"Romance, Serious Relationship",Female
Katherine1234,female,31 y.o.,"Lima, Perú",single,Katherine1234,hispanic,-,"I love nature, music, i conaidere myself kind, friendly and funny.",from 26 to 33,no children,Straight,Christian,non-smoker,occasional drinker,"Romance, Serious Relationship",Male
ybayramo,male,46 y.o.,"Frankfurt, Germany",single,ybayramo,middle eastern,government,-,from 19 to 35,no children,Straight,Muslim,non-smoker,social drinker,"Friendship, Romance, Serious Relationship",Female
Ismaelziani,male,30 y.o.,"Madrid, España",single,Ismaelziani,white,-,-,from 19 to 30,no children,Bisexual,Other,non-smoker,never,"Romance, Serious Relationship, Marriage",Female
William_leonardo,male,35 y.o.,"Lima, Perú",single,William_leonardo,hispanic,Ingeniero Industrial,"Ha decir verdad llege acá por recomendación, aveces siento que soy poco sociable, pero en verdad me gustaría ampliar mi círculo de amistad y conocer más sobre distintas personas, creo en la verdadera amistad, se que no se logra de la noche a la mañana, ni tampoco por medio de una página de citas jajajajaja, solo se que se cultiva con los años, espero encontrar alguien en el otro lado del mundo no igual pero si una compañera con quién platicar....",from 19 to 40,no children,Straight,Other,non-smoker,never,Friendship,Female
Rommel80,male,44 y.o.,"Germantown, MD, USA",single,Rommel80,hispanic,-,-,from 19 to 60,1-2 living with me,Straight,Christian,social smoker,social drinker,"Fun, Friendship, Romance",Female
mabell123,female,49 y.o.,"Hartford, CT, USA",separated,mabell123,hispanic,cna,-,from 19 to 75,more than 2 living with me,Straight,Christian,non-smoker,occasional drinker,Serious Relationship,Male
Sumalay,female,56 y.o.,"Providence, RI, USA",separated,Sumalay,white,Independiente,-,from 48 to 60,1-2 living elsewhere,Straight,Christian,non-smoker,never,Serious Relationship,Female
alexander83,male,41 y.o.,"Needham, MA, USA",single,alexander83,hispanic,carpintero,-,from 19 to 86,1-2 living with me,Straight,Other,non-smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship, Marriage",Female
Deseos,male,44 y.o.,"Antofagasta, Chile",single,Deseos,hispanic,-,-,from 19 to 86,want children,Straight,Muslim,non-smoker,never,Marriage,Female
Rea123,female,27 y.o.,"532 74 Ardala, Sweden",married,Rea123,asian,-,-,from 30 to 40,1-2 living with me,Straight,Christian,non-smoker,occasional drinker,Friendship,Male
Karengro,female,35 y.o.,"Mexico City, CDMX, Mexico",single,Karengro,hispanic,-,-,from 30 to 35,no children,Straight,Christian,non-smoker,never,Serious Relationship,Male
Vanessabb,female,38 y.o.,"Buenos Aires, CABA, Argentina",single,Vanessabb,hispanic,Comerciante,-,from 25 to 45,no children,Straight,Christian,non-smoker,occasional drinker,"Fun, Friendship, Romance, Serious Relationship",Male
Zephyr,male,70 y.o.,"Indianapolis, IN, USA",divorced,Zephyr,middle eastern,Retire professional,-,from 46 to 62,1-2 living elsewhere,Straight,Christian,non-smoker,occasional drinker,Marriage,Female
joseramon94,male,30 y.o.,"Monterrey, N.L., México",single,joseramon94,white,Computadoras,"Me gusta conocer personas e ir a diferentes lugares.
Busco una mujer pudiente o rica para tener una relación seria con ella.",from 30 to 70,no children,Straight,Other,non-smoker,social drinker,"Romance, Serious Relationship",Female
Boricualovegirl,female,51 y.o.,"Goldsboro, NC, USA",single,Boricualovegirl,hispanic,manager,-,from 45 to 52,1-2 living with me,Straight,Other,light smoker,never,"Friendship, Romance, Serious Relationship",Male
Scarol,female,41 y.o.,"Huacho, Perú",single,Scarol,hispanic,-,Soy fiel alegre muy cariñosa con deseos de conocer un buen hombre Profesional con deseos de tener una hermosa familia en unión de Nuestros hijos y con metas a futuro de buen corazon,from 20 to 45,1-2 living with me,Straight,Other,non-smoker,never,Serious Relationship,Female
IrishMad,male,34 y.o.,"Coventry, UK",single,IrishMad,white,-,-,from 19 to 48,want children,Straight,Christian,non-smoker,social drinker,"Fun, Friendship, Romance, Serious Relationship, Marriage",Female
Crossstate01,female,32 y.o.,"Tirana, Albania",single,Crossstate01,mixed,-,"I am here to make friends and meet . I am actually here to make a real friend of the same gender , i am trying to find exactly that person we all believe it is out there that when you finally meet them , you dont have to try to connect things together or try to be reliable because it will all follow a natural course , that friend . To start riots with secret cults escape to another country , or just have tea and play late night table tennis and threat everyone with their lives that threatens that of your friend , a friend who you share with each others secrets and dreams and basically exist in expression through them because they want it , sharing doing things together , and absolutely nothing bad is to be expected from because they are real just as you are . And who knows maybe you can do great things with in life if its meant . Id like to start it with tea and table tennis and just mandatory throwing our selves at each others shelter room or house , maybe you live in a van , i couldnt care less haha ^_^ . I accept any kind of normal or freak as long as they have strength to be good and trusted . Major matter in my life is , i believe in the messiah and i am christian i pray and i am very self experienced and i dont fit in absolutely anything around , i am living all in from me to god from god to me . Id like then to meet people who just want good things to happen and want me with them , and make this easy and possible with no unnatural twist or turn of darkness or nonsense disappointment . So just someone really really equal about this message me and please something more than hi",from 27 to 86,no children,Straight,Christian,non-smoker,social drinker,Friendship,"Male, Female"
